@relation 'similarity values'

@attribute EXPERT {0.0,1.0}
@attribute FullDescriptionMatcher numeric
@attribute GeneralBagForAnnotationLabel[Levenshtein] numeric
@attribute GeneralBagForAnnotationLabel[QGramsDistance] numeric
@attribute GeneralBagForAnnotationLabel[SmithWaterman] numeric
@attribute GeneralBagForAnnotationLabel[Stoilos_JW] numeric
@attribute SoftJaccardLinStoilois numeric

@data
0.0,0.022824,0.285714,0.142857,0.5,-1,0
0.0,0.01503,0.2,0,0.333333,-1,0
0.0,0.022377,0,0,0,-1,0
0.0,0.013436,0,0,0.333333,-1,0
0.0,0.022503,0,0,0,-1,0
0.0,0.853592,0.25,0,0.333333,-1,0
0.0,0.074976,0.285714,0.133333,0.25,-1,0
0.0,0.034928,0.285714,0.133333,0.25,-1,0
0.0,0.021093,0.111111,0,0.142857,-1,0
0.0,0.025963,0.142857,0.133333,0.25,-1,0
0.0,0.031667,0.142857,0.142857,0.333333,-1,0
0.0,0.023006,0.277778,0.137931,0.571429,-0.031171,0.503505
0.0,0.0655,0.176471,0,0.285714,-1,0
0.0,0.102652,0,0,0.25,-1,0
0.0,0.039754,0.4,0.380952,0.571429,0.187569,0
0.0,0.016342,0.333333,0,0.214286,-1,0
0.0,0.032959,0,0,0.142857,-1,0
0.0,0.042795,0,0,0.142857,-1,0
0.0,0.0353,0,0,0.214286,-1,0
0.0,0.018135,0.142857,0,0.333333,-1,0
0.0,0.077391,0.4,0.095238,0.428571,-0.068746,0
0.0,0.014115,0.142857,0.142857,0.5,-0.9,0
0.0,0.036879,0.363636,0,0.285714,-1,0
0.0,0.083062,0.142857,0,0.357143,-1,0
0.0,0.068077,0.176471,0,0.5,-1,0
0.0,0.020038,0.428571,0,0.4,-1,0
0.0,0.080142,0.125,0,0.214286,-1,0.565008
1.0,0.915033,0.142857,0,0.2,-1,0.949068
0.0,0,0.125,0,0.142857,-1,0
0.0,0.025471,0.142857,0,0.375,-1,0
0.0,0.018163,0.142857,0,0.4,-1,0
0.0,0.075188,0,0,0.166667,-1,0
0.0,0.172174,0.142857,0,0.214286,-1,0
0.0,0.018726,0,0,0.333333,-1,0
0.0,0.040745,0.142857,0,0.166667,-1,0
0.0,0.064218,0.571429,0.444444,0.571429,0.360161,0
0.0,0.019933,0.555556,0.4,0.571429,0.234982,0
0.0,0.083309,0.142857,0,0.285714,-1,0
0.0,0.045736,0.142857,0,0.2,-1,0
0.0,0.043198,0,0,0,-1,0
0.0,0.028446,0,0,0.285714,-1,0
0.0,0.042353,0.285714,0.133333,0.5,-1,0
0.0,0.173245,0.142857,0,0.25,-1,0
0.0,0.053937,0,0,0.166667,-1,0
0.0,0.017995,0,0,0.25,-1,0
0.0,0.015803,0,0,0.25,-1,0
0.0,0.013192,0,0,0.25,-1,0
0.0,0.007967,0.333333,0.068966,0.428571,-0.250196,0
0.0,0.009806,0,0,0.25,-1,0
0.0,0.01196,0.125,0,0.333333,-1,0
0.0,0.008689,0.166667,0,0.285714,-1,0
0.0,0.024739,0.235294,0,0.285714,-1,0
0.0,0.015699,0,0,0.166667,-1,0
0.0,0.006663,0.2,0,0.142857,-1,0
0.0,0.535334,0.444444,0.454545,0.571429,0.234982,0.5
0.0,0.012448,0,0,0.285714,-1,0
0.0,0.016163,0.285714,0,0.285714,-1,0
0.0,0.013332,0,0,0.142857,-1,0
0.0,0.011736,0.285714,0,0.5,-1,0
0.0,0.013228,0.2,0,0.285714,-1,0
1.0,1,1,1,1,1,1
0.0,0.008493,0.181818,0,0.285714,-1,0
0.0,0.031372,0.285714,0,0.142857,-1,0
0.0,0.025712,0.235294,0,0.5,-1,0
0.0,0.007967,0.142857,0,0.2,-1,0
0.0,0.011214,0.25,0,0.142857,-1,0
0.0,0.011639,0.142857,0.125,0.2,-1,0
0.0,0,0.25,0.105263,0.142857,-1,0.468404
0.0,0.00962,0,0,0.25,-1,0
0.0,0.011754,0,0,0.2,-1,0
0.0,0.009038,0.142857,0,0.166667,-1,0
0.0,0.003484,0.142857,0,0.142857,-1,0
0.0,0.007073,0,0,0.333333,-1,0
0.0,0.015389,0,0,0.166667,-1,0
0.0,0.013536,0,0,0.142857,-1,0
0.0,0.007528,0.111111,0,0.214286,-1,0
0.0,0.013632,0.222222,0.1,0.214286,-1,0.367227
0.0,0.017274,0.285714,0.125,0.2,-1,0
0.0,0.016315,0.142857,0,0.142857,-1,0
0.0,0.010744,0.142857,0.125,0.285714,-1,0
0.0,0.015996,0,0,0.25,-1,0
0.0,0.009605,0.285714,0.133333,0.25,-1,0
0.0,0.095185,0.142857,0.117647,0.166667,-1,0
0.0,0.011645,0.142857,0,0.25,-1,0
0.0,0.058534,0.214286,0,0.5,-1,0
0.0,0.031979,0.214286,0,0.5,-1,0
0.0,0.047631,0.166667,0,0.107143,-1,0
0.0,0.023771,0.071429,0,0.25,-1,0
0.0,0.028994,0.214286,0,0.333333,-1,0
0.0,0.076481,0.642857,0.666667,1,0.782609,0.66455
0.0,0.05997,0.071429,0,0.142857,-1,0.191152
0.0,0.038057,0.071429,0,0.166667,-1,0
0.0,0.016152,0.142857,0,0.1,-1,0
0.0,0.014962,0.214286,0.068966,0.277778,-1,0.683021
0.0,0.030177,0,0,0.142857,-1,0
0.0,0.039182,0.071429,0,0.142857,-1,0
0.0,0.03232,0.071429,0,0.142857,-1,0
0.0,0.016604,0,0,0.333333,-1,0
0.0,0.030227,0.142857,0,0.1,-1,0
0.0,0.012923,0.142857,0.095238,0.5,-1,0.498713
0.0,0.019405,0.214286,0.074074,0.166667,-0.9,0
0.0,0.105363,0.071429,0,0.357143,-1,0
0.0,0.06233,0.142857,0.1,0.5,-1,0.191152
0.0,0.011272,0.142857,0,0.2,-1,0
0.0,0.104045,0.285714,0,0.25,-1,0
0.0,0.066668,0.285714,0,0.4,-1,0
0.0,0,0.214286,0,0.25,-1,0.571376
0.0,0.023321,0.142857,0,0.5,-1,0
0.0,0.016629,0.142857,0,0.2,-1,0
0.0,0.034243,0.142857,0,0.25,-1,0
0.0,0.026121,0.071429,0,0.166667,-1,0
0.0,0.056692,0.142857,0,0.333333,-1,0
0.0,0.037305,0.214286,0,0.166667,-1,0
0.0,0.325528,0.142857,0,0.214286,-1,0
0.0,0.01825,0.214286,0.137931,0.181818,-1,0
1.0,1,1,1,1,1,1
0.0,0.041874,0.214286,0,0.4,-1,0
0.0,0.039551,0.142857,0,0.142857,-1,0
0.0,0.026045,0.285714,0,0.4,-1,0
0.0,0.038777,0.071429,0,0.25,-1,0
0.0,0.276538,0.142857,0,0.375,-1,0
0.0,0.040509,0.142857,0,0.166667,-1,0
0.0,0.016476,0,0,0.25,-1,0
0.0,0.031184,0.222222,0,0.5,-1,0
0.0,0.071784,0.222222,0,0.5,-1,0
0.0,0.06564,0.166667,0,0.166667,-1,0
0.0,0.01935,0.111111,0,0.25,-1,0
0.0,0.023601,0.166667,0,0.1875,-1,0
1.0,1,1,1,1,0.857143,1
0.0,0.069674,0.117647,0,0.222222,-1,0
0.0,0.030979,0.083333,0,0.166667,-1,0
0.0,0.065603,0.083333,0,0.111111,-1,0
0.0,0.0105,0.083333,0,0.111111,-1,0
0.0,0.024564,0.083333,0,0.142857,-1,0
0.0,0.031894,0.166667,0,0.142857,-1,0
0.0,0.026308,0.166667,0,0.142857,-1,0
0.0,0.020408,0,0,0.333333,-1,0
0.0,0.022505,0.1,0,0.111111,-1,0
0.0,0.009069,0.166667,0.125,0.5,-1,0
0.0,0.017341,0.181818,0.083333,0.111111,-1,0
0.0,0.074301,0.166667,0.086957,0.357143,-0.9,0
0.0,0.072416,0.222222,0.133333,0.5,-1,0
0.0,0.036807,0.111111,0,0.2,-1,0
0.0,0.062033,0.166667,0,0.25,-1,0
0.0,0.020886,0.222222,0,0.4,-1,0
0.0,0.022168,0.111111,0,0.125,-1,0
0.0,0.018983,0.222222,0,0.5,-1,0
0.0,0.020439,0.166667,0,0.2,-1,0
0.0,0.036552,0.222222,0,0.25,-1,0
0.0,0.019716,0.142857,0,0.166667,-1,0
0.0,0.013956,0.111111,0,0.333333,-1,0
0.0,0.030367,0.222222,0,0.166667,-1,0
0.0,0.053746,0.111111,0,0.214286,-1,0
0.0,0.137369,0.5,0.37037,0.272727,-0.078139,0.506854
0.0,0.078532,0.642857,0.642857,1,0.782609,0
0.0,0.034086,0.111111,0,0.2,-1,0
0.0,0.038642,0.111111,0,0.142857,-1,0
0.0,0.021201,0.333333,0,0.4,-1,0
0.0,0.031565,0.166667,0,0.5,-1,0
0.0,0.110728,0.166667,0,0.25,-1,0
0.0,0.021453,0.25,0,0.166667,-1,0
0.0,0.02025,0,0,0.25,-1,0
1.0,1,1,1,1,1,1
0.0,0.634441,0.75,0.5,0.5,-0.8,0
0.0,0.045048,0.111111,0,0.25,-1,0
0.0,0.08175,0.25,0.166667,0.25,-1,0
0.0,0.152723,0.25,0.181818,0.333333,-1,0
0.0,0.023022,0.222222,0,0.5,-1,0
0.0,0.065545,0.142857,0,0.25,-1,0
0.0,0.088773,0.166667,0,0.25,-1,0
0.0,0.118064,0.1,0.111111,0.25,-1,0
0.0,0.014099,0.222222,0,0.25,-1,0
0.0,0.070391,0.142857,0,0.25,-1,0
0.0,0.091397,0.142857,0,0.25,-1,0
0.0,0.035324,0.142857,0,0.25,-1,0
0.0,0.015646,0,0,0,-1,0
0.0,0.064491,0.3,0,0.25,-1,0
0.0,0.012177,0,0,0.333333,-1,0
0.0,0.019399,0.111111,0,0.25,-1,0
0.0,0.177395,0.142857,0,0.25,-1,0
0.0,0.068124,0.25,0.2,0.5,-0.9,0
0.0,0.036262,0.2,0.153846,0.25,-0.9,0
0.0,0.069277,0.25,0.125,0.375,-0.9,0
0.0,0.076503,0.4,0.307692,0.5,-0.8,0
0.0,0,0.25,0,0.25,-1,0
0.0,0.054399,0,0,0.25,-1,0
0.0,0.01567,0,0,0.25,-1,0
0.0,0.209958,0.166667,0,0.25,-1,0
0.0,0.209958,0.222222,0,0.25,-1,0
0.0,0.049908,0,0,0,-1,0
0.0,0.087019,0.166667,0,0.25,-1,0
0.0,0.119984,0.142857,0.133333,0.25,-1,0
0.0,0.042571,0.111111,0.117647,0.25,-1,0
0.0,0.058421,0.214286,0,0.5,-1,0
0.0,0.045767,0,0,0.25,-1,0
0.0,0.092257,0,0,0.25,-1,0
0.0,0.060753,0.2,0,0.25,-1,0
0.0,0.042382,0.25,0.166667,0.25,-1,0
0.0,0.04898,0,0,0,-1,0
0.0,0.083744,0,0,0,-1,0
0.0,0.015525,0,0,0,-1,0
0.0,0.634441,0.75,0.5,0.5,-0.8,0
1.0,1,1,1,1,1,1
0.0,0.095255,0.111111,0,0.375,-1,0
0.0,0.074077,0.25,0.166667,0.25,-1,0
0.0,0.119417,0.25,0.181818,0.333333,-1,0
0.0,0.057525,0.222222,0,0.5,-1,0
0.0,0.059393,0.142857,0,0.25,-1,0
0.0,0.080441,0.166667,0,0.25,-1,0
0.0,0.202947,0.1,0.111111,0.25,-1,0
0.0,0.012775,0.222222,0,0.25,-1,0
0.0,0.063784,0.142857,0,0.25,-1,0
0.0,0.082819,0.142857,0,0.25,-1,0
0.0,0.032009,0.142857,0,0.25,-1,0
0.0,0.014177,0,0,0,-1,0
0.0,0.058438,0.3,0,0.25,-1,0
0.0,0.011034,0,0,0.333333,-1,0
0.0,0.125424,0.111111,0,0.25,-1,0
0.0,0.160745,0.142857,0,0.25,-1,0
0.0,0.06173,0.25,0.2,0.5,-0.9,0
0.0,0.078746,0.2,0.153846,0.25,-0.9,0
0.0,0.043537,0.25,0.125,0.375,-0.9,0
0.0,0.052556,0.6,0.461538,0.75,0.644715,0
0.0,0,0.25,0,0.375,-1,0
0.0,0.049293,0,0,0.25,-1,0
0.0,0.014199,0,0,0.25,-1,0
0.0,0.2559,0,0,0.25,-1,0
0.0,0.2559,0.111111,0,0.25,-1,0
0.0,0.045224,0,0,0,-1,0
0.0,0.078852,0.166667,0,0.25,-1,0
0.0,0.083465,0.142857,0.133333,0.25,-1,0
0.0,0.038575,0.111111,0.117647,0.25,-1,0
0.0,0.03804,0.214286,0,0.5,-1,0
0.0,0.041471,0,0,0.25,-1,0
0.0,0.083598,0,0,0.25,-1,0
0.0,0.055051,0.142857,0,0.25,-1,0
0.0,0.038404,0.25,0.166667,0.25,-1,0
0.0,0.035158,0,0,0,-1,0
0.0,0.115269,0,0,0,-1,0
0.0,0.014068,0,0,0,-1,0
0.0,0.105005,0.4,0.307692,0.5,-0.9,0
0.0,0.087657,0.6,0.461538,0.75,0.578049,0
0.0,0.052935,0.111111,0,0.3,-1,0
0.0,0.065158,0,0,0,-1,0
0.0,0.079472,0.25,0,0.2,-1,0
0.0,0.032469,0.222222,0,0.4,-1,0.564237
0.0,0.145434,0.058824,0,0.2,-1,0
0.0,0.104315,0.166667,0,0.2,-1,0
0.0,0.044274,0,0,0.2,-1,0
0.0,0.019216,0.111111,0.105263,0.2,-1,0
0.0,0.082715,0.142857,0,0.2,-1,0
0.0,0.107399,0,0,0,-1,0
0.0,0.159472,0,0,0.2,-1,0
0.0,0.021325,0,0,0,-1,0
0.0,0.079095,0.2,0,0.2,-1,0
0.0,0.016597,0.142857,0.117647,0.333333,-1,0
0.0,0.029487,0.222222,0,0.4,-1,0
0.0,0.228012,0,0,0.2,-1,0
0.0,0.151156,0.2,0.181818,0.5,-0.9,0
0.0,0.042611,0.2,0.142857,0.2,-0.9,0
0.0,0.061395,0.375,0.117647,0.3,-0.9,0.591033
1.0,1,1,1,1,1,1
0.0,0,0.25,0.117647,0.2,-1,0
0.0,0.092296,0,0,0.333333,-1,0
0.0,0.021357,0,0,0,-1,0
0.0,0.382554,0.166667,0,0.2,-1,0
0.0,1,0.142857,0,0.3,-1,0.338338
0.0,0.058646,0,0,0.333333,-1,0
0.0,0.102255,0.166667,0,0.2,-1,0
0.0,0.049766,0,0,0.3,-1,0
0.0,0.050024,0.111111,0,0.3,-1,0
0.0,0.052745,0.285714,0.111111,0.4,-1,0
0.0,0.206617,0.2,0.142857,0.2,-1,0
0.0,0.118582,0,0,0.4,-1,0
0.0,0.07139,0.2,0.142857,0.2,-1,0
0.0,0.191334,0,0,0,-1,0
0.0,0.026886,0.2,0.153846,0.25,-1,0
0.0,0.393178,0.333333,0.133333,0.3,-1,0.682792
0.0,0.02116,0,0,0.25,-1,0
0.0,0.061435,0,0,0,-1,0
0.0,0.051285,0,0,0,-1,0
0.0,0.379234,0.166667,0.24,1,0.285714,0.4
0.0,0.038122,0,0,0,-1,0
0.0,0.046497,0.125,0,0.333333,-1,0
0.0,0.013533,0.111111,0,0.333333,-1,0
0.0,0.038529,0.142857,0,0.333333,-1,0
0.0,0.061031,0,0,0,-1,0
0.0,0.025903,0,0,0,-1,0
0.0,0.008287,0.111111,0,0.333333,-1,0
0.0,0.048394,0.142857,0,0.333333,-1,0
0.0,0.062835,0.142857,0.142857,0.333333,-1,0
0.0,0.020764,0.142857,0.142857,0.333333,-1,0
0.0,0.009197,0.333333,0.2,0.333333,-1,0
0.0,0.044337,0.1,0,0.333333,-1,0
0.0,0.007158,0,0,0.333333,-1,0
0.0,0.011403,0.222222,0.125,0.333333,-1,0
0.0,0.121959,0.142857,0,0.333333,-1,0
0.0,0.152823,0.117647,0,0.333333,-1,0
0.0,0.025806,0,0,0,-1,0
0.0,0.033032,0.125,0,0.333333,-1,0
0.0,0.043846,0,0,0.333333,-1,0
0.0,0,0,0,0.333333,-1,0
0.0,0.037399,0,0,0.333333,-1,0
0.0,0.009211,0,0,0,-1,0
0.0,0.026623,0.166667,0,0.333333,-1,0
0.0,0.007254,0.111111,0,0.333333,-1,0
1.0,1,0.333333,0,0.333333,-1,0
0.0,0.059826,0,0,0,-1,0
0.0,0.046452,0.142857,0,0.333333,-1,0
0.0,0.068296,0.111111,0,0.333333,-1,0
0.0,0.056692,0.071429,0,0.333333,-1,0
0.0,0.026903,0,0,0.333333,-1,0
0.0,0.063427,0.142857,0.142857,0.333333,-1,0
0.0,0.041768,0.142857,0,0.333333,-1,0
0.0,0.024913,0,0,0,-1,0
0.0,0.07888,0,0,0.333333,-1,0
0.0,0.044923,0,0,0.333333,-1,0
0.0,0.009126,0.25,0,0.333333,-1,0
0.0,0.085953,0,0,0.25,-1,0
0.0,0.130842,0,0,0.25,-1,0
1.0,1,0.444444,0.6,1,0.615385,0
0.0,0.053336,0,0,0,-1,0
0.0,0.065053,0.125,0,0.333333,-1,0
0.0,0.07733,0.166667,0.066667,0.125,-1,0
0.0,0.063046,0.125,0,0.142857,-1,0
0.0,0.085388,0.125,0,0.166667,-1,0
0.0,0.305987,0,0,0.125,-1,0
0.0,0.013561,0.111111,0,0.125,-1,0
0.0,0.067707,0,0,0.142857,-1,0
0.0,0.152634,0,0,0.142857,-1,0
0.0,0.033977,0.125,0,0.142857,-1,0
0.0,0.015049,0.125,0,0.333333,-1,0
0.0,0.062032,0.2,0.090909,0.125,-1,0
0.0,0.011713,0.25,0,0.333333,-1,0
0.0,0.027993,0.181818,0,0.1875,-1,0
0.0,0.170631,0.125,0,0.142857,-1,0
0.0,0.065527,0.125,0,0.5,-1,0
0.0,0.070565,0.125,0,0.2,-1,0
0.0,0.051517,0.125,0.1,0.125,-1,0
0.0,0.055789,0,0,0.2,-1,0
0.0,0,0,0,0.125,-1,0
0.0,0.052325,0.125,0,0.333333,-1,0
0.0,0.015072,0.125,0,0.2,-1,0
0.0,0.059124,0.125,0,0.166667,-1,0
0.0,0.042173,0.142857,0,0.25,-1,0
0.0,0.256649,0.125,0,0.333333,-1,0
0.0,0.083702,0.125,0.111111,0.166667,-1,0
0.0,0.040737,0.125,0,0.142857,-1,0
0.0,0.104811,0.111111,0,0.1875,-1,0
0.0,0.055048,0.071429,0,0.1875,-1,0
0.0,0.044022,0,0,0.2,-1,0
0.0,0.08874,0.125,0,0.142857,-1,0
0.0,0.058437,0.125,0.105263,0.2,-1,0
0.0,0.040766,0.125,0,0.25,-1,0
0.0,0.023088,0.125,0,0.25,-1,0
0.0,0.060717,0,0,0.166667,-1,0
0.0,0.014933,0.25,0,0.25,-1,0
0.0,0.044739,0,0,0.25,-1,0
0.0,0.078746,0,0,0.25,-1,0
0.0,0.063932,0.222222,0,0.25,-1,0.488096
0.0,0.027762,0.125,0.125,0.25,-1,0
0.0,0.033861,0.25,0,0.333333,-1,0
0.0,0.057536,0.222222,0,0.125,-1,0
0.0,0.023795,0.176471,0,0.25,-1,0.222993
0.0,0.044445,0.25,0,0.166667,-1,0
0.0,0.081089,0.2,0,0.25,-1,0
0.0,0.008769,0.444444,0.272727,0.375,-0.085655,0
0.0,0.035242,0,0,0.142857,-1,0
0.0,0.045759,0.125,0,0.285714,-1,0
0.0,0.170546,0,0,0.142857,-1,0
0.0,0.014025,0.125,0,0.333333,-1,0
0.0,0.032288,0.1,0,0.125,-1,0
0.0,0.007574,0.5,0.3,0.428571,0.018321,0
0.0,0.057495,0.111111,0,0.125,-1,0
0.0,0.088815,0.125,0,0.285714,-1,0
0.0,0.024731,0.176471,0,0.25,-1,0.222993
1.0,1,0,0,0,-1,0.729086
0.0,0.02766,0.125,0,0.125,-1,0
0.0,0.035349,0.25,0.117647,0.2,-1,0
0.0,0,0.5,0.3,0.25,-0.8,0.437903
0.0,0.103456,0.25,0.125,0.333333,-0.9,0
0.0,0.014046,0.125,0,0.2,-1,0
0.0,0.019388,0.25,0,0.25,-1,0
0.0,0.005819,0.214286,0,0.25,-1,0
0.0,0.02619,0,0,0.333333,-1,0
0.0,0.043567,0.125,0,0.166667,-1,0
0.0,0.051072,0,0,0.142857,-1,0.801955
0.0,0.058505,0.090909,0,0.125,-1,0
0.0,0.018048,0.333333,0.095238,0.125,-1,0
0.0,0.016615,0.25,0.117647,0.2,-1,0
0.0,0.04619,0.125,0,0.142857,-1,0
0.0,0.030417,0.25,0.117647,0.2,-1,0
0.0,0.015386,0,0,0.25,-1,0
0.0,0.007,0.125,0.125,0.25,-1,0
0.0,0.039264,0.25,0.111111,0.166667,-1,0
0.0,0.013916,0.125,0,0.25,-1,0
0.0,0,0.25,0,0.25,-1,0
0.0,0,0.25,0,0.375,-1,0
0.0,0,0.222222,0,0.25,-1,0.244942
0.0,0,0.25,0.125,0.25,-1,0
0.0,0,0.125,0,0.333333,-1,0.466983
0.0,0.023124,0.222222,0,0.1875,-1,0
0.0,0.065837,0.25,0.117647,0.5,-0.081235,0.270606
0.0,0,0.125,0,0.333333,-1,0
0.0,0,0.1,0,0.1875,-1,0
0.0,0,0.444444,0.090909,0.3125,-1,0.48158
0.0,0,0,0,0.285714,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0,0.125,0,0.333333,-1,0
0.0,0,0.1,0,0.25,-1,0
0.0,0,0.25,0.1,0.333333,-1,0.650745
0.0,0,0,0,0.125,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0.068428,0.176471,0.117647,0.5,-0.081235,0.270606
0.0,0,0.125,0,0.2,-1,0
0.0,0.045225,0.125,0,0.125,-1,0
0.0,0,0.25,0.117647,0.2,-1,0
1.0,1,1,1,1,1,1
0.0,0,0.25,0.125,0.333333,-0.9,0
0.0,0,0.125,0,0.2,-1,0
0.0,0.018225,0.125,0,0.25,-1,0
0.0,0.01657,0.285714,0,0.25,-1,0
0.0,0,0,0,0.333333,-1,0
0.0,0,0,0,0.166667,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0,0.111111,0,0.125,-1,0
0.0,0,0.444444,0.095238,0.3125,-1,0.557229
0.0,0,0.5,0.117647,0.5,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0,0.25,0.117647,0.3,-1,0
0.0,0,0.125,0,0.25,-1,0
0.0,0,0.25,0.125,0.25,-1,0
0.0,0,0.25,0.222222,0.333333,-1,0
0.0,0,0.125,0,0.25,-1,0
0.0,0.098196,0.25,0.166667,0.25,-1,0
0.0,0.081973,0.25,0.166667,0.25,-1,0
0.0,0.033577,0.055556,0,0.25,-1,0
1.0,1,1,1,1,1,1
0.0,0.098228,0.25,0.181818,0.333333,-1,0
0.0,0.017159,0.166667,0,0.375,-1,0
0.0,0.048855,0.285714,0,0.25,-1,0
0.0,0.066168,0.166667,0,0.25,-1,0
0.0,0.028083,0.1,0.111111,0.25,-1,0
0.0,0.010509,0.111111,0,0.25,-1,0
0.0,0.052466,0.142857,0,0.25,-1,0
0.0,0.068124,0.142857,0,0.25,-1,0
0.0,0.026329,0.142857,0,0.25,-1,0
0.0,0.011662,0,0,0,-1,0
0.0,0.048069,0.1,0,0.25,-1,0
0.0,0.009076,0,0,0.333333,-1,0
0.0,0.014459,0.111111,0,0.25,-1,0
0.0,0.132223,0.142857,0,0.25,-1,0
0.0,0.050777,0.058824,0,0.25,-1,0
0.0,0.027028,0,0,0,-1,0
0.0,0.035812,0,0,0.25,-1,0
0.0,0.118703,0,0,0,-1,0
0.0,0,0.25,0.125,0.25,-0.9,0
0.0,0.040547,0.25,0.166667,0.333333,-0.9,0
0.0,0.01168,0,0,0.25,-1,0
0.0,0.155922,0,0,0.25,-1,0
0.0,0.102072,0.142857,0,0.25,-1,0
0.0,0.037199,0,0,0,-1,0
0.0,0.064861,0,0,0,-1,0
0.0,0.058625,0.285714,0.133333,0.25,-1,0
0.0,0.03173,0.333333,0.117647,0.375,-1,0
0.0,0.031291,0.071429,0,0.25,-1,0
0.0,0.147663,0,0,0,-1,0
0.0,0.068765,0,0,0,-1,0
0.0,0.045283,0.142857,0,0.25,-1,0
0.0,0.03159,0.25,0.166667,0.25,-1,0
0.0,0.02892,0,0,0,-1,0
0.0,0.165743,0.166667,0,0.25,-1,0
0.0,0.011572,0,0,0,-1,0
0.0,0.02214,0,0,0.25,-1,0
0.0,0.018483,0,0,0.25,-1,0
0.0,0.019548,0.166667,0,0.2,-1,0
0.0,0.013739,0,0,0.25,-1,0
0.0,0.016757,0.4,0.166667,0.333333,-1,0
0.0,0.02132,0.166667,0,0.4,-1,0
0.0,0.03466,0.285714,0,0.4,-1,0
0.0,0.021995,0.5,0,0.7,-1,0
0.0,0.032841,0.2,0,0.4,-1,0
0.0,0.014816,0.111111,0,0.2,-1,0
0.0,0.029566,0.285714,0,0.4,-1,0
0.0,0.022645,0.142857,0,0.2,-1,0
0.0,0.018679,0.428571,0,0.5,-1,0
0.0,0.852196,0,0,0,-1,0
0.0,0.018533,0.2,0,0.4,-1,0
0.0,0.012797,0.2,0,0.333333,-1,0
0.0,0.038997,0.181818,0,0.2,-1,0
0.0,0.043953,0,0,0.2,-1,0
0.0,0.036024,0.235294,0,0.4,-1,0
0.0,0.016086,0,0,0.2,-1,0
0.0,0.029906,0,0,0.2,-1,0
0.0,0.016306,0,0,0,-1,0
0.0,0,0.125,0,0.2,-1,0
0.0,0.013478,0.2,0,0.25,-1,0
1.0,1,1,1,1,1,1
0.0,0.027081,0,0,0.2,-1,0
0.0,0.01799,0.214286,0,0.4,-1,0
0.0,0.009909,0,0,0,-1,0
0.0,0.021561,0.166667,0,0.2,-1,0
0.0,0.027328,0.142857,0,0.4,-1,0
0.0,0.045648,0.111111,0,0.4,-1,0
0.0,0.051724,0.142857,0,0.2,-1,0
0.0,0.024201,0.2,0,0.2,-1,0
0.0,0.022858,0.142857,0,0.2,-1,0
0.0,0.015053,0.285714,0.125,0.6,0.245223,0
0.0,0.022411,0.2,0,0.375,-1,0
0.0,0.013457,0,0,0.25,-1,0
0.0,0.022537,0.166667,0,0.2,-1,0
0.0,0.853885,0,0,0,-1,0
0.0,0.18976,0.125,0,0.25,-1,0
0.0,0.158409,0,0,0.25,-1,0
0.0,0.039482,0.166667,0,0.125,-1,0.252008
0.0,0.11775,0,0,0.25,-1,0
1.0,1,1,1,1,1,1
0.0,0.020177,0.111111,0,0.1875,-1,0.34124
0.0,0.057447,0.176471,0,0.214286,-1,0.278281
0.0,0.077805,0.125,0,0.166667,-1,0.615933
0.0,0.033022,0.1,0,0.125,-1,0
0.0,0.012357,0.111111,0,0.25,-1,0
0.0,0.061694,0.125,0,0.214286,-1,0
0.0,0.080105,0,0,0.142857,-1,0
0.0,0.03096,0.125,0,0.142857,-1,0
0.0,0.013713,0,0,0,-1,0
0.0,0.056523,0.2,0,0.1875,-1,0.496598
0.0,0.010673,0.125,0,0.333333,-1,0
0.0,0.017002,0.222222,0,0.25,-1,0
0.0,0.155478,0,0,0.142857,-1,0
0.0,0.059707,0.176471,0,0.1875,-1,0.278281
0.0,0.031782,0.125,0,0.2,-1,0
0.0,0.04211,0.125,0,0.25,-1,0.352233
0.0,0.050834,0.25,0,0.2,-1,0
0.0,0,0.125,0,0.1875,-1,0.485237
0.0,0.047678,0.125,0,0.333333,-1,0
0.0,0.013734,0.25,0.117647,0.2,-0.9,0
0.0,0.275404,0.75,0.666667,1,0.857143,0.666558
0.0,0.249686,0.571429,0.551724,0.875,0.601716,0.527363
0.0,0.043742,0.25,0,0.333333,-1,0
0.0,0.076268,0.125,0,0.166667,-1,0
0.0,0.132569,0,0,0.142857,-1,0
0.0,0.109398,0.181818,0,0.125,-1,0
0.0,0.036794,0.214286,0,0.1875,-1,0
0.0,0.040113,0.125,0,0.2,-1,0
0.0,0.080859,0.25,0,0.285714,-1,0
0.0,0.053247,0.125,0,0.3,-1,0
0.0,0.037146,0,0,0.25,-1,0
0.0,0.06822,0.125,0,0.25,-1,0
0.0,0.055325,0.375,0,0.416667,-1,0.437567
0.0,0.013607,0.125,0.125,0.375,-1,0
0.0,0.110435,0.058824,0,0.25,-1,0
0.0,0.092189,0.058824,0,0.25,-1,0
0.0,0.055672,0.166667,0,0.25,-1,0.295574
0.0,0.068527,0.058824,0,0.25,-1,0
0.0,0.083582,0.375,0,0.375,-1,0.633652
